date,state,cases_total,deaths_total,pop_2015
2020-04-01,Maryland,1985,33,6006401
2020-04-01,Massachusetts,7738,122,6794422
2020-04-01,Michigan,9292,336,9922576
2020-04-01,Minnesota,689,17,5489594
2020-04-01,Mississippi,1073,22,2992333
2020-04-01,Missouri,1580,18,6083672
2020-04-01,Montana,217,5,1032949
2020-04-01,Nebraska,249,5,1896190
2020-04-01,Nevada,1279,32,2890845
2020-04-01,New Hampshire,415,4,1330608
2020-04-01,New Jersey,22255,355,8958013
2020-04-01,New Mexico,363,6,2085109
2020-04-01,New York,84363,2415,19795791
2020-04-01,North Carolina,1580,11,10042802
2020-04-01,North Dakota,147,3,756927
2020-04-01,Northern Mariana Islands,6,1,NA
2020-04-01,Ohio,2547,65,11613423
2020-04-01,Oklahoma,719,30,3911338
2020-04-01,Oregon,736,19,4028977
2020-04-01,Pennsylvania,5805,74,12802503
2020-04-01,Puerto Rico,286,11,NA
2020-04-01,Rhode Island,566,10,1056298
2020-04-01,South Carolina,1293,26,4896146
2020-04-01,South Dakota,128,2,858469
2020-04-01,Tennessee,2689,23,6600299
2020-04-01,Texas,4255,63,27469114
2020-04-01,Utah,1012,7,2995919
2020-04-01,Vermont,321,16,626042
2020-04-01,Virgin Islands,30,0,NA
2020-04-01,Virginia,1511,34,8382993
2020-04-01,Washington,5588,249,7170351
2020-04-01,West Virginia,191,2,1844128
2020-04-01,Wisconsin,1550,33,5771337
2020-04-01,Wyoming,137,0,586107
2020-04-02,Alabama,1270,32,4858979
2020-04-02,Alaska,146,2,738432
2020-04-02,Arizona,1600,35,6828065
2020-04-02,Arkansas,683,12,2978204
2020-04-02,California,11190,247,39144818
2020-04-02,Colorado,3728,96,5456574
2020-04-02,Connecticut,3824,112,3590886
2020-04-02,Delaware,393,12,945934
2020-04-02,District of Columbia,653,12,672228
2020-04-02,Florida,9000,144,20271272
2020-04-02,Georgia,5444,176,10214860
2020-04-02,Guam,152,3,NA
2020-04-02,Hawaii,283,2,1431603
2020-04-02,Idaho,890,9,1654930
2020-04-02,Illinois,7695,165,12859995
2020-04-02,Indiana,3056,94,6619680
2020-04-02,Iowa,614,11,3123899
2020-04-02,Kansas,554,14,2911641
2020-04-02,Kentucky,747,34,4425092
2020-04-02,Louisiana,9152,310,4670724
2020-04-02,Maine,376,7,1329328
2020-04-02,Maryland,2331,36,6006401
2020-04-02,Massachusetts,8966,154,6794422
2020-04-02,Michigan,10791,417,9922576
2020-04-02,Minnesota,742,18,5489594
2020-04-02,Mississippi,1177,26,2992333
2020-04-02,Missouri,1834,24,6083672
2020-04-02,Montana,241,5,1032949
2020-04-02,Nebraska,273,6,1896190
2020-04-02,Nevada,1458,38,2890845
2020-04-02,New Hampshire,479,5,1330608
2020-04-02,New Jersey,25590,539,8958013
2020-04-02,New Mexico,403,7,2085109
2020-04-02,New York,92971,2963,19795791
2020-04-02,North Carolina,1857,17,10042802
2020-04-02,North Dakota,159,3,756927
2020-04-02,Northern Mariana Islands,8,1,NA
2020-04-02,Ohio,2902,81,11613423
2020-04-02,Oklahoma,879,34,3911338
2020-04-02,Oregon,826,21,4028977
2020-04-02,Pennsylvania,7016,90,12802503
2020-04-02,Puerto Rico,316,12,NA
2020-04-02,Rhode Island,657,12,1056298
2020-04-02,South Carolina,1554,31,4896146
2020-04-02,South Dakota,165,2,858469
2020-04-02,Tennessee,2868,32,6600299
2020-04-02,Texas,4880,79,27469114
2020-04-02,Utah,1077,7,2995919
2020-04-02,Vermont,338,17,626042
2020-04-02,Virgin Islands,37,0,NA
2020-04-02,Virginia,1705,41,8382993
2020-04-02,Washington,6585,272,7170351
2020-04-02,West Virginia,217,2,1844128
2020-04-02,Wisconsin,1730,37,5771337
2020-04-02,Wyoming,153,0,586107
2020-04-03,Alabama,1535,38,4858979
2020-04-03,Alaska,156,2,738432
2020-04-03,Arizona,1769,41,6828065
2020-04-03,Arkansas,738,12,2978204
2020-04-03,California,12569,282,39144818
2020-04-03,Colorado,4182,110,5456574
2020-04-03,Connecticut,4915,132,3590886
2020-04-03,Delaware,450,14,945934
2020-04-03,District of Columbia,757,15,672228
2020-04-03,Florida,10260,169,20271272
2020-04-03,Georgia,5967,198,10214860
2020-04-03,Guam,154,4,NA
2020-04-03,Hawaii,317,3,1431603
2020-04-03,Idaho,1012,10,1654930
2020-04-03,Illinois,8904,211,12859995
2020-04-03,Indiana,3455,118,6619680
2020-04-03,Iowa,699,11,3123899
2020-04-03,Kansas,624,19,2911641
2020-04-03,Kentucky,762,34,4425092
2020-04-03,Louisiana,10299,370,4670724
2020-04-03,Maine,432,9,1329328
2020-04-03,Maryland,2758,42,6006401
2020-04-03,Massachusetts,10402,192,6794422
2020-04-03,Michigan,12669,478,9922576
2020-04-03,Minnesota,789,22,5489594
2020-04-03,Mississippi,1358,29,2992333
2020-04-03,Missouri,2113,31,6083672
2020-04-03,Montana,262,5,1032949
2020-04-03,Nebraska,296,6,1896190
2020-04-03,Nevada,1549,43,2890845
2020-04-03,New Hampshire,540,7,1330608
2020-04-03,New Jersey,29895,647,8958013
2020-04-03,New Mexico,495,10,2085109
2020-04-03,New York,103651,3716,19795791
2020-04-03,North Carolina,2093,19,10042802
2020-04-03,North Dakota,173,3,756927
2020-04-03,Northern Mariana Islands,8,1,NA
2020-04-03,Ohio,3312,91,11613423
2020-04-03,Oklahoma,987,38,3911338
2020-04-03,Oregon,899,22,4028977
2020-04-03,Pennsylvania,8420,102,12802503
2020-04-03,Puerto Rico,378,15,NA
2020-04-03,Rhode Island,711,14,1056298
2020-04-03,South Carolina,1700,34,4896146
2020-04-03,South Dakota,187,2,858469
2020-04-03,Tennessee,3032,36,6600299
2020-04-03,Texas,5669,97,27469114
2020-04-03,Utah,1248,7,2995919
2020-04-03,Vermont,389,17,626042
2020-04-03,Virgin Islands,38,0,NA
2020-04-03,Virginia,2011,46,8382993
2020-04-03,Washington,6966,293,7170351
2020-04-03,West Virginia,242,2,1844128
2020-04-03,Wisconsin,1916,49,5771337
2020-04-03,Wyoming,166,0,586107
2020-04-04,Alabama,1632,44,4858979
2020-04-04,Alaska,169,3,738432
2020-04-04,Arizona,2019,53,6828065
2020-04-04,Arkansas,743,14,2978204
2020-04-04,California,13796,323,39144818
2020-04-04,Colorado,4574,126,5456574
2020-04-04,Connecticut,5276,165,3590886
2020-04-04,Delaware,593,14,945934
2020-04-04,District of Columbia,902,21,672228
2020-04-04,Florida,11537,194,20271272
2020-04-04,Georgia,6383,208,10214860
2020-04-04,Guam,223,4,NA
2020-04-04,Hawaii,349,3,1431603
2020-04-04,Idaho,1076,10,1654930
2020-04-04,Illinois,10357,248,12859995
2020-04-04,Indiana,3975,136,6619680
2020-04-04,Iowa,786,11,3123899
2020-04-04,Kansas,702,21,2911641
2020-04-04,Kentucky,909,40,4425092
2020-04-04,Louisiana,12500,412,4670724
2020-04-04,Maine,456,10,1329328
2020-04-04,Maryland,3125,54,6006401
2020-04-04,Massachusetts,11736,216,6794422
2020-04-04,Michigan,14225,540,9922576
2020-04-04,Minnesota,865,24,5489594
2020-04-04,Mississippi,1455,35,2992333
2020-04-04,Missouri,2291,44,6083672
2020-04-04,Montana,281,6,1032949
2020-04-04,Nebraska,339,8,1896190
2020-04-04,Nevada,1758,46,2890845
2020-04-04,New Hampshire,621,9,1330608
2020-04-04,New Jersey,34124,847,8958013
2020-04-04,New Mexico,543,11,2085109
2020-04-04,New York,115963,4535,19795791
2020-04-04,North Carolina,2402,30,10042802
2020-04-04,North Dakota,186,3,756927
2020-04-04,Northern Mariana Islands,8,1,NA
2020-04-04,Ohio,3739,102,11613423
2020-04-04,Oklahoma,1159,42,3911338
2020-04-04,Oregon,999,26,4028977
2020-04-04,Pennsylvania,10109,139,12802503
2020-04-04,Puerto Rico,452,18,NA
2020-04-04,Rhode Island,806,17,1056298
2020-04-04,South Carolina,1917,40,4896146
2020-04-04,South Dakota,212,2,858469
2020-04-04,Tennessee,3265,47,6600299
2020-04-04,Texas,6566,124,27469114
2020-04-04,Utah,1426,8,2995919
2020-04-04,Vermont,461,20,626042
2020-04-04,Virgin Islands,42,0,NA
2020-04-04,Virginia,2406,52,8382993
2020-04-04,Washington,7498,318,7170351
2020-04-04,West Virginia,282,2,1844128
2020-04-04,Wisconsin,2112,60,5771337
2020-04-04,Wyoming,188,0,586107
2020-04-05,Alabama,1840,45,4858979
2020-04-05,Alaska,183,4,738432
2020-04-05,Arizona,2269,64,6828065
2020-04-05,Arkansas,853,16,2978204
2020-04-05,California,15076,349,39144818
2020-04-05,Colorado,4950,140,5456574
2020-04-05,Connecticut,5675,189,3590886
2020-04-05,Delaware,673,14,945934
2020-04-05,District of Columbia,998,22,672228
2020-04-05,Florida,12342,220,20271272
2020-04-05,Georgia,6742,219,10214860
2020-04-05,Guam,265,4,NA
2020-04-05,Hawaii,369,4,1431603
2020-04-05,Idaho,1100,10,1654930
2020-04-05,Illinois,11276,282,12859995
2020-04-05,Indiana,4437,151,6619680
2020-04-05,Iowa,868,22,3123899
2020-04-05,Kansas,767,23,2911641
2020-04-05,Kentucky,1048,44,4425092
2020-04-05,Louisiana,13014,477,4670724
2020-04-05,Maine,470,10,1329328
2020-04-05,Maryland,3609,68,6006401
2020-04-05,Massachusetts,12500,231,6794422
2020-04-05,Michigan,15633,616,9922576
2020-04-05,Minnesota,935,29,5489594
2020-04-05,Mississippi,1638,43,2992333
2020-04-05,Missouri,2367,52,6083672
2020-04-05,Montana,298,6,1032949
2020-04-05,Nebraska,376,8,1896190
2020-04-05,Nevada,1880,46,2890845
2020-04-05,New Hampshire,669,9,1330608
2020-04-05,New Jersey,37505,917,8958013
2020-04-05,New Mexico,624,12,2085109
2020-04-05,New York,124085,5335,19795791
2020-04-05,North Carolina,2585,37,10042802
2020-04-05,North Dakota,207,3,756927
2020-04-05,Northern Mariana Islands,8,1,NA
2020-04-05,Ohio,4043,119,11613423
2020-04-05,Oklahoma,1251,46,3911338
2020-04-05,Oregon,1068,27,4028977
2020-04-05,Pennsylvania,11589,159,12802503
2020-04-05,Puerto Rico,475,20,NA
2020-04-05,Rhode Island,922,25,1056298
2020-04-05,South Carolina,2049,44,4896146
2020-04-05,South Dakota,240,2,858469
2020-04-05,Tennessee,3538,50,6600299
2020-04-05,Texas,7091,136,27469114
2020-04-05,Utah,1618,8,2995919
2020-04-05,Vermont,512,22,626042
2020-04-05,Virgin Islands,42,0,NA
2020-04-05,Virginia,2636,52,8382993
2020-04-05,Washington,7984,344,7170351
2020-04-05,West Virginia,324,3,1844128
2020-04-05,Wisconsin,2267,73,5771337
2020-04-05,Wyoming,200,0,586107
2020-04-06,Alabama,2005,53,4858979
2020-04-06,Alaska,189,4,738432
2020-04-06,Arizona,2465,67,6828065
2020-04-06,Arkansas,927,16,2978204
2020-04-06,California,16284,386,39144818
2020-04-06,Colorado,5172,150,5456574
2020-04-06,Connecticut,6906,206,3590886
2020-04-06,Delaware,783,15,945934
2020-04-06,District of Columbia,1097,24,672228
2020-04-06,Florida,13621,253,20271272
2020-04-06,Georgia,7558,294,10214860
2020-04-06,Guam,266,4,NA
2020-04-06,Hawaii,385,5,1431603
2020-04-06,Idaho,1170,13,1654930
2020-04-06,Illinois,12262,309,12859995
2020-04-06,Indiana,4986,171,6619680
2020-04-06,Iowa,946,25,3123899
2020-04-06,Kansas,854,25,2911641
2020-04-06,Kentucky,1057,52,4425092
2020-04-06,Louisiana,14867,512,4670724
2020-04-06,Maine,499,10,1329328
2020-04-06,Maryland,4045,92,6006401
2020-04-06,Massachusetts,13837,260,6794422
2020-04-06,Michigan,17129,727,9922576
2020-04-06,Minnesota,986,30,5489594
2020-04-06,Mississippi,1738,51,2992333
2020-04-06,Missouri,2722,56,6083672
2020-04-06,Montana,319,6,1032949
2020-04-06,Nebraska,437,10,1896190
2020-04-06,Nevada,1971,58,2890845
2020-04-06,New Hampshire,715,9,1330608
2020-04-06,New Jersey,41090,1005,8958013
2020-04-06,New Mexico,686,12,2085109
2020-04-06,New York,132061,6130,19795791
2020-04-06,North Carolina,2870,40,10042802
2020-04-06,North Dakota,225,3,756927
2020-04-06,Northern Mariana Islands,8,1,NA
2020-04-06,Ohio,4450,142,11613423
2020-04-06,Oklahoma,1326,51,3911338
2020-04-06,Oregon,1132,29,4028977
2020-04-06,Pennsylvania,13074,169,12802503
2020-04-06,Puerto Rico,513,21,NA
2020-04-06,Rhode Island,1082,27,1056298
2020-04-06,South Carolina,2232,48,4896146
2020-04-06,South Dakota,288,4,858469
2020-04-06,Tennessee,3753,65,6600299
2020-04-06,Texas,8104,159,27469114
2020-04-06,Utah,1662,13,2995919
2020-04-06,Vermont,543,23,626042
2020-04-06,Virgin Islands,43,1,NA
2020-04-06,Virginia,2877,54,8382993
2020-04-06,Washington,8384,383,7170351
2020-04-06,West Virginia,345,4,1844128
2020-04-06,Wisconsin,2440,83,5771337
2020-04-06,Wyoming,212,0,586107
2020-04-07,Alabama,2197,64,4858979
2020-04-07,Alaska,211,4,738432
2020-04-07,Arizona,2575,77,6828065
2020-04-07,Arkansas,997,18,2978204
2020-04-07,California,17540,447,39144818
2020-04-07,Colorado,5429,179,5456574
2020-04-07,Connecticut,7781,277,3590886
2020-04-07,Delaware,928,16,945934
2020-04-07,District of Columbia,1211,24,672228
2020-04-07,Florida,14739,295,20271272
2020-04-07,Georgia,9156,348,10214860
2020-04-07,Guam,274,4,NA
2020-04-07,Hawaii,408,5,1431603
2020-04-07,Idaho,1210,15,1654930
2020-04-07,Illinois,13549,384,12859995
2020-04-07,Indiana,5542,208,6619680
2020-04-07,Iowa,1048,26,3123899
2020-04-07,Kansas,905,30,2911641
2020-04-07,Kentucky,1289,66,4425092
2020-04-07,Louisiana,16284,582,4670724
2020-04-07,Maine,519,12,1329328
2020-04-07,Maryland,4371,104,6006401
2020-04-07,Massachusetts,15202,356,6794422
2020-04-07,Michigan,18851,845,9922576
2020-04-07,Minnesota,1069,34,5489594
2020-04-07,Mississippi,1915,59,2992333
2020-04-07,Missouri,3037,79,6083672
2020-04-07,Montana,319,6,1032949
2020-04-07,Nebraska,490,12,1896190
2020-04-07,Nevada,2101,60,2890845
2020-04-07,New Hampshire,747,13,1330608
2020-04-07,New Jersey,44416,1232,8958013
2020-04-07,New Mexico,794,13,2085109
2020-04-07,New York,141703,7185,19795791
2020-04-07,North Carolina,3220,50,10042802
2020-04-07,North Dakota,237,4,756927
2020-04-07,Northern Mariana Islands,8,2,NA
2020-04-07,Ohio,4783,167,11613423
2020-04-07,Oklahoma,1470,67,3911338
2020-04-07,Oregon,1181,33,4028977
2020-04-07,Pennsylvania,14582,240,12802503
2020-04-07,Puerto Rico,573,23,NA
2020-04-07,Rhode Island,1229,30,1056298
2020-04-07,South Carolina,2417,51,4896146
2020-04-07,South Dakota,320,6,858469
2020-04-07,Tennessee,4010,72,6600299
2020-04-07,Texas,8968,177,27469114
2020-04-07,Utah,1737,13,2995919
2020-04-07,Vermont,575,23,626042
2020-04-07,Virgin Islands,45,1,NA
2020-04-07,Virginia,3332,69,8382993
2020-04-07,Washington,8682,409,7170351
2020-04-07,West Virginia,412,4,1844128
2020-04-07,Wisconsin,2578,94,5771337
2020-04-07,Wyoming,221,0,586107
2020-04-08,Alabama,2498,67,4858979
2020-04-08,Alaska,224,5,738432
2020-04-08,Arizona,2726,80,6828065
2020-04-08,Arkansas,1077,18,2978204
2020-04-08,California,19043,506,39144818
2020-04-08,Colorado,5655,192,5456574
2020-04-08,Connecticut,8781,335,3590886
2020-04-08,Delaware,1116,19,945934
2020-04-08,District of Columbia,1440,27,672228
2020-04-08,Florida,15690,322,20271272
2020-04-08,Georgia,10204,370,10214860
2020-04-08,Guam,409,4,NA
2020-04-08,Hawaii,433,5,1431603
2020-04-08,Idaho,1232,19,1654930
2020-04-08,Illinois,15078,464,12859995
2020-04-08,Indiana,5986,246,6619680
2020-04-08,Iowa,1145,27,3123899
2020-04-08,Kansas,1055,38,2911641
2020-04-08,Kentucky,1393,73,4425092
2020-04-08,Louisiana,17030,652,4670724
2020-04-08,Maine,537,14,1329328
2020-04-08,Maryland,5529,124,6006401
2020-04-08,Massachusetts,16790,433,6794422
2020-04-08,Michigan,20220,959,9922576
2020-04-08,Minnesota,1154,39,5489594
2020-04-08,Mississippi,2003,67,2992333
2020-04-08,Missouri,3327,86,6083672
2020-04-08,Montana,332,6,1032949
2020-04-08,Nebraska,538,14,1896190
2020-04-08,Nevada,2318,80,2890845
2020-04-08,New Hampshire,788,18,1330608
2020-04-08,New Jersey,47437,1504,8958013
2020-04-08,New Mexico,865,16,2085109
2020-04-08,New York,151271,8138,19795791
2020-04-08,North Carolina,3423,61,10042802
2020-04-08,North Dakota,251,4,756927
2020-04-08,Northern Mariana Islands,11,2,NA
2020-04-08,Ohio,5149,193,11613423
2020-04-08,Oklahoma,1523,79,3911338
2020-04-08,Oregon,1239,38,4028977
2020-04-08,Pennsylvania,16414,313,12802503
2020-04-08,Puerto Rico,620,24,NA
2020-04-08,Rhode Island,1450,35,1056298
2020-04-08,South Carolina,2552,63,4896146
2020-04-08,South Dakota,393,6,858469
2020-04-08,Tennessee,4246,83,6600299
2020-04-08,Texas,9897,195,27469114
2020-04-08,Utah,1860,13,2995919
2020-04-08,Vermont,605,23,626042
2020-04-08,Virgin Islands,45,1,NA
2020-04-08,Virginia,3644,75,8382993
2020-04-08,Washington,9097,430,7170351
2020-04-08,West Virginia,483,4,1844128
2020-04-08,Wisconsin,2756,107,5771337
2020-04-08,Wyoming,230,0,586107
2020-04-09,Alabama,2838,78,4858979
2020-04-09,Alaska,233,5,738432
2020-04-09,Arizona,3018,89,6828065
2020-04-09,Arkansas,1146,21,2978204
2020-04-09,California,20191,548,39144818
2020-04-09,Colorado,6202,227,5456574
2020-04-09,Connecticut,9784,380,3590886
2020-04-09,Delaware,1209,23,945934
2020-04-09,District of Columbia,1523,32,672228
2020-04-09,Florida,16819,370,20271272
2020-04-09,Georgia,10885,412,10214860
2020-04-09,Guam,542,4,NA
2020-04-09,Hawaii,440,6,1431603
2020-04-09,Idaho,1366,24,1654930
2020-04-09,Illinois,16422,534,12859995
2020-04-09,Indiana,6400,295,6619680
2020-04-09,Iowa,1270,27,3123899
2020-04-09,Kansas,1116,42,2911641
2020-04-09,Kentucky,1525,84,4425092
2020-04-09,Louisiana,18283,702,4670724
2020-04-09,Maine,560,16,1329328
2020-04-09,Maryland,6185,139,6006401
2020-04-09,Massachusetts,18941,503,6794422
2020-04-09,Michigan,21375,1076,9922576
2020-04-09,Minnesota,1242,50,5489594
2020-04-09,Mississippi,2260,76,2992333
2020-04-09,Missouri,3539,94,6083672
2020-04-09,Montana,354,6,1032949
2020-04-09,Nebraska,594,15,1896190
2020-04-09,Nevada,2456,82,2890845
2020-04-09,New Hampshire,819,21,1330608
2020-04-09,New Jersey,51027,1700,8958013
2020-04-09,New Mexico,989,17,2085109
2020-04-09,New York,162036,9166,19795791
2020-04-09,North Carolina,3651,74,10042802
2020-04-09,North Dakota,269,5,756927
2020-04-09,Northern Mariana Islands,11,2,NA
2020-04-09,Ohio,5513,213,11613423
2020-04-09,Oklahoma,1683,80,3911338
2020-04-09,Oregon,1321,44,4028977
2020-04-09,Pennsylvania,18379,344,12802503
2020-04-09,Puerto Rico,683,33,NA
2020-04-09,Rhode Island,1727,43,1056298
2020-04-09,South Carolina,2792,67,4896146
2020-04-09,South Dakota,447,6,858469
2020-04-09,Tennessee,4456,95,6600299
2020-04-09,Texas,11372,228,27469114
2020-04-09,Utah,1980,13,2995919
2020-04-09,Vermont,628,23,626042
2020-04-09,Virgin Islands,46,1,NA
2020-04-09,Virginia,4041,109,8382993
2020-04-09,Washington,9608,456,7170351
2020-04-09,West Virginia,524,5,1844128
2020-04-09,Wisconsin,2885,116,5771337
2020-04-09,Wyoming,303,0,586107
2020-04-10,Alabama,3008,80,4858979
2020-04-10,Alaska,244,5,738432
2020-04-10,Arizona,3112,97,6828065
2020-04-10,Arkansas,1202,24,2978204
2020-04-10,California,21366,594,39144818
2020-04-10,Colorado,6510,253,5456574
2020-04-10,Connecticut,10538,448,3590886
2020-04-10,Delaware,1326,32,945934
2020-04-10,District of Columbia,1660,38,672228
2020-04-10,Florida,17960,418,20271272
2020-04-10,Georgia,11859,425,10214860
2020-04-10,Guam,577,4,NA
2020-04-10,Hawaii,463,8,1431603
2020-04-10,Idaho,1425,25,1654930
2020-04-10,Illinois,17887,607,12859995
2020-04-10,Indiana,6960,353,6619680
2020-04-10,Iowa,1388,31,3123899
2020-04-10,Kansas,1180,50,2911641
2020-04-10,Kentucky,1702,90,4425092
2020-04-10,Louisiana,19253,755,4670724
2020-04-10,Maine,586,17,1329328
2020-04-10,Maryland,6968,172,6006401
2020-04-10,Massachusetts,20974,599,6794422
2020-04-10,Michigan,22646,1280,9922576
2020-04-10,Minnesota,1335,57,5489594
2020-04-10,Mississippi,2469,82,2992333
2020-04-10,Missouri,3799,105,6083672
2020-04-10,Montana,365,6,1032949
2020-04-10,Nebraska,678,18,1896190
2020-04-10,Nevada,2606,86,2890845
2020-04-10,New Hampshire,885,22,1330608
2020-04-10,New Jersey,54588,1932,8958013
2020-04-10,New Mexico,1090,19,2085109
2020-04-10,New York,172830,10162,19795791
2020-04-10,North Carolina,3906,78,10042802
2020-04-10,North Dakota,278,7,756927
2020-04-10,Northern Mariana Islands,11,2,NA
2020-04-10,Ohio,5879,231,11613423
2020-04-10,Oklahoma,1794,88,3911338
2020-04-10,Oregon,1371,48,4028977
2020-04-10,Pennsylvania,20128,435,12802503
2020-04-10,Puerto Rico,725,39,NA
2020-04-10,Rhode Island,2015,49,1056298
2020-04-10,South Carolina,3065,72,4896146
2020-04-10,South Dakota,536,6,858469
2020-04-10,Tennessee,4793,104,6600299
2020-04-10,Texas,12290,246,27469114
2020-04-10,Utah,2103,17,2995919
2020-04-10,Vermont,679,24,626042
2020-04-10,Virgin Islands,46,1,NA
2020-04-10,Virginia,4508,121,8382993
2020-04-10,Washington,9887,483,7170351
2020-04-10,West Virginia,537,5,1844128
2020-04-10,Wisconsin,3068,131,5771337
2020-04-10,Wyoming,320,0,586107
2020-04-11,Alabama,3262,93,4858979
2020-04-11,Alaska,255,6,738432
2020-04-11,Arizona,3393,112,6828065
2020-04-11,Arkansas,1228,25,2978204
2020-04-11,California,22421,632,39144818
2020-04-11,Colorado,6893,274,5456574
2020-04-11,Connecticut,11510,494,3590886
2020-04-11,Delaware,1479,33,945934
2020-04-11,District of Columbia,1778,47,672228
2020-04-11,Florida,18978,445,20271272
2020-04-11,Georgia,12261,432,10214860
2020-04-11,Guam,681,5,NA
2020-04-11,Hawaii,484,8,1431603
2020-04-11,Idaho,1438,27,1654930
2020-04-11,Illinois,19180,682,12859995
2020-04-11,Indiana,7494,389,6619680
2020-04-11,Iowa,1510,34,3123899
2020-04-11,Kansas,1282,55,2911641
2020-04-11,Kentucky,1851,94,4425092
2020-04-11,Louisiana,20014,806,4670724
2020-04-11,Maine,616,19,1329328
2020-04-11,Maryland,7694,207,6006401
2020-04-11,Massachusetts,22860,686,6794422
2020-04-11,Michigan,23853,1391,9922576
2020-04-11,Minnesota,1427,64,5489594
2020-04-11,Mississippi,2642,93,2992333
2020-04-11,Missouri,4024,116,6083672
2020-04-11,Montana,377,6,1032949
2020-04-11,Nebraska,718,18,1896190
2020-04-11,Nevada,2720,111,2890845
2020-04-11,New Hampshire,929,23,1330608
2020-04-11,New Jersey,58151,2183,8958013
2020-04-11,New Mexico,1174,20,2085109
2020-04-11,New York,182990,11159,19795791
2020-04-11,North Carolina,4310,86,10042802
2020-04-11,North Dakota,293,7,756927
2020-04-11,Northern Mariana Islands,11,2,NA
2020-04-11,Ohio,6251,247,11613423
2020-04-11,Oklahoma,1868,93,3911338
2020-04-11,Oregon,1447,51,4028977
2020-04-11,Pennsylvania,21774,515,12802503
2020-04-11,Puerto Rico,788,42,NA
2020-04-11,Rhode Island,2349,56,1056298
2020-04-11,South Carolina,3207,80,4896146
2020-04-11,South Dakota,626,6,858469
2020-04-11,Tennessee,4983,107,6600299
2020-04-11,Texas,13208,265,27469114
2020-04-11,Utah,2208,18,2995919
2020-04-11,Vermont,711,24,626042
2020-04-11,Virgin Islands,51,1,NA
2020-04-11,Virginia,5076,130,8382993
2020-04-11,Washington,10224,498,7170351
2020-04-11,West Virginia,593,6,1844128
2020-04-11,Wisconsin,3213,141,5771337
2020-04-11,Wyoming,343,0,586107
2020-04-12,Alabama,3583,93,4858979
2020-04-12,Alaska,270,6,738432
2020-04-12,Arizona,3539,117,6828065
2020-04-12,Arkansas,1280,27,2978204
2020-04-12,California,23323,676,39144818
2020-04-12,Colorado,7303,290,5456574
2020-04-12,Connecticut,12035,554,3590886
2020-04-12,Delaware,1625,35,945934
2020-04-12,District of Columbia,1875,50,672228
2020-04-12,Florida,19855,460,20271272
2020-04-12,Georgia,12103,438,10214860
2020-04-12,Guam,716,5,NA
2020-04-12,Hawaii,497,9,1431603
2020-04-12,Idaho,1457,27,1654930
2020-04-12,Illinois,20852,727,12859995
2020-04-12,Indiana,7990,405,6619680
2020-04-12,Iowa,1587,41,3123899
2020-04-12,Kansas,1337,56,2911641
2020-04-12,Kentucky,1963,98,4425092
2020-04-12,Louisiana,20595,840,4670724
2020-04-12,Maine,633,19,1329328
2020-04-12,Maryland,8225,236,6006401
2020-04-12,Massachusetts,25475,756,6794422
2020-04-12,Michigan,24494,1486,9922576
2020-04-12,Minnesota,1621,70,5489594
2020-04-12,Mississippi,2781,96,2992333
2020-04-12,Missouri,4160,116,6083672
2020-04-12,Montana,387,6,1032949
2020-04-12,Nebraska,805,18,1896190
2020-04-12,Nevada,2860,113,2890845
2020-04-12,New Hampshire,985,23,1330608
2020-04-12,New Jersey,61850,2350,8958013
2020-04-12,New Mexico,1245,26,2085109
2020-04-12,New York,191425,12116,19795791
2020-04-12,North Carolina,4520,86,10042802
2020-04-12,North Dakota,308,8,756927
2020-04-12,Northern Mariana Islands,11,2,NA
2020-04-12,Ohio,6605,253,11613423
2020-04-12,Oklahoma,1970,96,3911338
2020-04-12,Oregon,1527,52,4028977
2020-04-12,Pennsylvania,22955,525,12802503
2020-04-12,Puerto Rico,897,44,NA
2020-04-12,Rhode Island,2665,63,1056298
2020-04-12,South Carolina,3319,82,4896146
2020-04-12,South Dakota,729,6,858469
2020-04-12,Tennessee,5144,107,6600299
2020-04-12,Texas,13776,288,27469114
2020-04-12,Utah,2305,18,2995919
2020-04-12,Vermont,727,26,626042
2020-04-12,Virgin Islands,51,1,NA
2020-04-12,Virginia,5273,141,8382993
2020-04-12,Washington,10411,511,7170351
2020-04-12,West Virginia,615,8,1844128
2020-04-12,Wisconsin,3341,145,5771337
2020-04-12,Wyoming,364,0,586107
2020-04-13,Alabama,3805,104,4858979
2020-04-13,Alaska,275,6,738432
2020-04-13,Arizona,3702,122,6828065
2020-04-13,Arkansas,1475,30,2978204
2020-04-13,California,24334,725,39144818
2020-04-13,Colorado,7691,308,5456574
2020-04-13,Connecticut,13381,602,3590886
2020-04-13,Delaware,1761,41,945934
2020-04-13,District of Columbia,1955,52,672228
2020-04-13,Florida,21011,498,20271272
2020-04-13,Georgia,13125,479,10214860
2020-04-13,Guam,719,6,NA
2020-04-13,Hawaii,502,9,1431603
2020-04-13,Idaho,1499,33,1654930
2020-04-13,Illinois,22025,800,12859995
2020-04-13,Indiana,8300,414,6619680
2020-04-13,Iowa,1710,44,3123899
2020-04-13,Kansas,1382,63,2911641
2020-04-13,Kentucky,2048,106,4425092
2020-04-13,Louisiana,21016,884,4670724
2020-04-13,Maine,698,19,1329328
2020-04-13,Maryland,8936,262,6006401
2020-04-13,Massachusetts,26867,844,6794422
2020-04-13,Michigan,25487,1601,9922576
